Time,Height,Pressure,Temperature
9:53 AM,38.79, 100860.00 Pa, 31.57 C
9:53 AM,38.79, 100860.00 Pa, 31.57 C
9:53 AM,38.62, 100862.00 Pa, 31.57 C
9:53 AM,38.79, 100860.00 Pa, 31.57 C
9:53 AM,39.29, 100854.00 Pa, 31.56 C
9:53 AM,38.96, 100858.00 Pa, 31.57 C
9:53 AM,38.87, 100859.00 Pa, 31.58 C
9:53 AM,38.53, 100863.00 Pa, 31.57 C
9:53 AM,38.79, 100860.00 Pa, 31.57 C
9:53 AM,38.79, 100860.00 Pa, 31.57 C
9:53 AM,38.62, 100862.00 Pa, 31.57 C
9:53 AM,38.79, 100860.00 Pa, 31.57 C
9:53 AM,38.62, 100862.00 Pa, 31.57 C
9:53 AM,38.62, 100862.00 Pa, 31.57 C
9:53 AM,38.7, 100861.00 Pa, 31.58 C
9:53 AM,38.7, 100861.00 Pa, 31.58 C
9:53 AM,38.7, 100861.00 Pa, 31.58 C
9:53 AM,38.79, 100860.00 Pa, 31.57 C
9:53 AM,38.79, 100860.00 Pa, 31.57 C
9:53 AM,38.62, 100862.00 Pa, 31.58 C
9:54 AM,38.45, 100864.00 Pa, 31.57 C
9:54 AM,38.53, 100863.00 Pa, 31.57 C
9:54 AM,38.45, 100864.00 Pa, 31.57 C
9:54 AM,38.62, 100862.00 Pa, 31.57 C
9:54 AM,38.7, 100861.00 Pa, 31.58 C
9:54 AM,38.79, 100860.00 Pa, 31.58 C
9:54 AM,38.62, 100862.00 Pa, 31.57 C
9:54 AM,38.87, 100859.00 Pa, 31.57 C
9:54 AM,38.79, 100860.00 Pa, 31.57 C
9:54 AM,38.7, 100861.00 Pa, 31.57 C
9:54 AM,38.7, 100861.00 Pa, 31.57 C
9:54 AM,38.7, 100861.00 Pa, 31.58 C
9:54 AM,38.62, 100862.00 Pa, 31.57 C
9:54 AM,38.7, 100861.00 Pa, 31.57 C
9:54 AM,38.87, 100859.00 Pa, 31.57 C
9:54 AM,38.79, 100860.00 Pa, 31.57 C
9:54 AM,38.87, 100859.00 Pa, 31.57 C
9:54 AM,38.7, 100861.00 Pa, 31.58 C
9:54 AM,38.96, 100858.00 Pa, 31.58 C
9:54 AM,38.87, 100859.00 Pa, 31.57 C
9:54 AM,38.62, 100862.00 Pa, 31.57 C
9:54 AM,38.62, 100862.00 Pa, 31.57 C
9:54 AM,38.7, 100861.00 Pa, 31.58 C
9:54 AM,38.62, 100862.00 Pa, 31.58 C
9:54 AM,38.62, 100862.00 Pa, 31.58 C
9:54 AM,38.7, 100861.00 Pa, 31.57 C
9:54 AM,38.7, 100861.00 Pa, 31.57 C
9:54 AM,38.53, 100863.00 Pa, 31.58 C
9:54 AM,38.7, 100861.00 Pa, 31.57 C
9:54 AM,38.7, 100861.00 Pa, 31.58 C
9:54 AM,38.53, 100863.00 Pa, 31.58 C
9:54 AM,38.62, 100862.00 Pa, 31.57 C
9:54 AM,38.7, 100861.00 Pa, 31.58 C
9:54 AM,38.79, 100860.00 Pa, 31.57 C
9:54 AM,38.79, 100860.00 Pa, 31.57 C
9:54 AM,38.7, 100861.00 Pa, 31.58 C
9:54 AM,38.45, 100864.00 Pa, 31.58 C
9:54 AM,38.53, 100863.00 Pa, 31.57 C
9:54 AM,38.7, 100861.00 Pa, 31.58 C
9:54 AM,38.7, 100861.00 Pa, 31.57 C
9:54 AM,38.7, 100861.00 Pa, 31.57 C
9:54 AM,38.7, 100861.00 Pa, 31.58 C
9:54 AM,38.62, 100862.00 Pa, 31.57 C
9:54 AM,38.53, 100863.00 Pa, 31.58 C
9:54 AM,38.37, 100865.00 Pa, 31.58 C
9:54 AM,38.62, 100862.00 Pa, 31.58 C
9:54 AM,38.62, 100862.00 Pa, 31.58 C
9:54 AM,38.62, 100862.00 Pa, 31.57 C
9:54 AM,38.62, 100862.00 Pa, 31.58 C
9:54 AM,38.37, 100865.00 Pa, 31.57 C
9:54 AM,38.53, 100863.00 Pa, 31.57 C
9:54 AM,38.62, 100862.00 Pa, 31.57 C
9:54 AM,38.7, 100861.00 Pa, 31.57 C
9:54 AM,38.7, 100861.00 Pa, 31.58 C
9:54 AM,38.7, 100861.00 Pa, 31.58 C
9:54 AM,38.62, 100862.00 Pa, 31.58 C
9:54 AM,38.7, 100861.00 Pa, 31.58 C
9:54 AM,38.62, 100862.00 Pa, 31.58 C
9:54 AM,38.45, 100864.00 Pa, 31.57 C
9:54 AM,38.53, 100863.00 Pa, 31.58 C
9:55 AM,38.7, 100861.00 Pa, 31.58 C
9:55 AM,38.7, 100861.00 Pa, 31.57 C
9:55 AM,38.7, 100861.00 Pa, 31.57 C
9:55 AM,38.62, 100862.00 Pa, 31.58 C
9:55 AM,38.45, 100864.00 Pa, 31.57 C
9:55 AM,38.45, 100864.00 Pa, 31.58 C
9:55 AM,38.37, 100865.00 Pa, 31.57 C
9:55 AM,38.37, 100865.00 Pa, 31.57 C
9:55 AM,38.45, 100864.00 Pa, 31.58 C
9:55 AM,38.53, 100863.00 Pa, 31.58 C
9:55 AM,38.7, 100861.00 Pa, 31.58 C
9:55 AM,38.7, 100861.00 Pa, 31.58 C
9:55 AM,38.62, 100862.00 Pa, 31.57 C
9:55 AM,38.7, 100861.00 Pa, 31.58 C
9:55 AM,38.7, 100861.00 Pa, 31.57 C
9:55 AM,38.62, 100862.00 Pa, 31.58 C
9:55 AM,38.7, 100861.00 Pa, 31.57 C
9:55 AM,38.79, 100860.00 Pa, 31.58 C
9:55 AM,38.79, 100860.00 Pa, 31.58 C
9:55 AM,38.79, 100860.00 Pa, 31.58 C
9:55 AM,38.87, 100859.00 Pa, 31.58 C
9:55 AM,38.87, 100859.00 Pa, 31.58 C
9:55 AM,38.79, 100860.00 Pa, 31.58 C
9:55 AM,38.87, 100859.00 Pa, 31.58 C
9:55 AM,38.87, 100859.00 Pa, 31.58 C
9:55 AM,38.7, 100861.00 Pa, 31.59 C
9:55 AM,39.04, 100857.00 Pa, 31.58 C
9:55 AM,38.87, 100859.00 Pa, 31.58 C
9:55 AM,38.79, 100860.00 Pa, 31.58 C
9:55 AM,38.62, 100862.00 Pa, 31.58 C
9:55 AM,38.45, 100864.00 Pa, 31.59 C
9:55 AM,38.79, 100860.00 Pa, 31.58 C
9:55 AM,38.79, 100860.00 Pa, 31.58 C
9:55 AM,38.53, 100863.00 Pa, 31.59 C
9:55 AM,38.7, 100861.00 Pa, 31.59 C
9:55 AM,38.87, 100859.00 Pa, 31.58 C
9:55 AM,38.45, 100864.00 Pa, 31.59 C
9:55 AM,38.79, 100860.00 Pa, 31.58 C
9:55 AM,38.7, 100861.00 Pa, 31.58 C
9:55 AM,38.53, 100863.00 Pa, 31.59 C
9:55 AM,38.7, 100861.00 Pa, 31.58 C
9:55 AM,38.79, 100860.00 Pa, 31.58 C
9:55 AM,38.7, 100861.00 Pa, 31.58 C
9:55 AM,38.87, 100859.00 Pa, 31.58 C
9:55 AM,38.79, 100860.00 Pa, 31.58 C
9:55 AM,38.7, 100861.00 Pa, 31.59 C
9:55 AM,38.96, 100858.00 Pa, 31.58 C
9:55 AM,38.87, 100859.00 Pa, 31.58 C
9:55 AM,38.45, 100864.00 Pa, 31.59 C
9:55 AM,38.79, 100860.00 Pa, 31.58 C
9:55 AM,38.79, 100860.00 Pa, 31.58 C
9:55 AM,38.62, 100862.00 Pa, 31.58 C
9:55 AM,38.7, 100861.00 Pa, 31.58 C
9:55 AM,38.87, 100859.00 Pa, 31.58 C
9:55 AM,39.04, 100857.00 Pa, 31.58 C
9:55 AM,38.62, 100862.00 Pa, 31.58 C
9:55 AM,39.12, 100856.00 Pa, 31.58 C
9:55 AM,39.04, 100857.00 Pa, 31.58 C
9:55 AM,39.04, 100857.00 Pa, 31.58 C
9:55 AM,38.87, 100859.00 Pa, 31.58 C
9:56 AM,38.62, 100862.00 Pa, 31.58 C
9:56 AM,38.87, 100859.00 Pa, 31.58 C
9:56 AM,38.37, 100865.00 Pa, 31.59 C
9:56 AM,38.87, 100859.00 Pa, 31.58 C
9:56 AM,38.87, 100859.00 Pa, 31.59 C
9:56 AM,39.04, 100857.00 Pa, 31.58 C
9:56 AM,38.53, 100863.00 Pa, 31.59 C
9:56 AM,38.45, 100864.00 Pa, 31.59 C
9:56 AM,38.79, 100860.00 Pa, 31.59 C
9:56 AM,38.7, 100861.00 Pa, 31.59 C
9:56 AM,38.96, 100858.00 Pa, 31.58 C
9:56 AM,38.96, 100858.00 Pa, 31.59 C
9:56 AM,39.04, 100857.00 Pa, 31.58 C
9:56 AM,38.96, 100858.00 Pa, 31.59 C
9:56 AM,38.7, 100861.00 Pa, 31.59 C
9:56 AM,38.79, 100860.00 Pa, 31.59 C
9:56 AM,38.45, 100864.00 Pa, 31.59 C
9:56 AM,38.87, 100859.00 Pa, 31.58 C
9:56 AM,38.96, 100858.00 Pa, 31.58 C
9:56 AM,38.62, 100862.00 Pa, 31.59 C
9:56 AM,38.45, 100864.00 Pa, 31.59 C
9:56 AM,38.62, 100862.00 Pa, 31.59 C
9:56 AM,38.62, 100862.00 Pa, 31.59 C
9:56 AM,38.62, 100862.00 Pa, 31.59 C
9:56 AM,38.2, 100867.00 Pa, 31.59 C
9:56 AM,38.7, 100861.00 Pa, 31.59 C
9:56 AM,38.7, 100861.00 Pa, 31.59 C
9:56 AM,38.53, 100863.00 Pa, 31.59 C
9:56 AM,38.79, 100860.00 Pa, 31.59 C
9:56 AM,38.79, 100860.00 Pa, 31.60 C
9:56 AM,38.87, 100859.00 Pa, 31.59 C
9:56 AM,38.79, 100860.00 Pa, 31.60 C
9:56 AM,38.79, 100860.00 Pa, 31.59 C
9:56 AM,38.7, 100861.00 Pa, 31.59 C
9:56 AM,38.62, 100862.00 Pa, 31.59 C
9:56 AM,38.96, 100858.00 Pa, 31.59 C
9:56 AM,39.04, 100857.00 Pa, 31.58 C
9:56 AM,38.62, 100862.00 Pa, 31.59 C
9:56 AM,38.7, 100861.00 Pa, 31.59 C
9:56 AM,38.87, 100859.00 Pa, 31.59 C
9:56 AM,38.7, 100861.00 Pa, 31.59 C
9:56 AM,38.79, 100860.00 Pa, 31.59 C
9:56 AM,38.53, 100863.00 Pa, 31.60 C
9:56 AM,38.87, 100859.00 Pa, 31.59 C
9:56 AM,38.79, 100860.00 Pa, 31.59 C
9:56 AM,38.79, 100860.00 Pa, 31.59 C
9:56 AM,38.87, 100859.00 Pa, 31.59 C
9:56 AM,38.87, 100859.00 Pa, 31.59 C
9:56 AM,38.7, 100861.00 Pa, 31.59 C
9:56 AM,38.87, 100859.00 Pa, 31.60 C
9:56 AM,39.04, 100857.00 Pa, 31.59 C
9:56 AM,38.87, 100859.00 Pa, 31.60 C
9:56 AM,39.12, 100856.00 Pa, 31.59 C
9:56 AM,39.04, 100857.00 Pa, 31.59 C
9:56 AM,38.79, 100860.00 Pa, 31.59 C
9:56 AM,39.21, 100855.00 Pa, 31.59 C
9:56 AM,38.79, 100860.00 Pa, 31.59 C
9:56 AM,38.79, 100860.00 Pa, 31.59 C
9:56 AM,39.12, 100856.00 Pa, 31.59 C
9:56 AM,39.29, 100854.00 Pa, 31.59 C
9:57 AM,38.96, 100858.00 Pa, 31.60 C
9:57 AM,39.04, 100857.00 Pa, 31.59 C
9:57 AM,39.04, 100857.00 Pa, 31.59 C
9:57 AM,38.79, 100860.00 Pa, 31.60 C
9:57 AM,39.12, 100856.00 Pa, 31.59 C
9:57 AM,39.21, 100855.00 Pa, 31.59 C
9:57 AM,39.29, 100854.00 Pa, 31.60 C
9:57 AM,39.12, 100856.00 Pa, 31.60 C
9:57 AM,39.04, 100857.00 Pa, 31.60 C
9:57 AM,39.12, 100856.00 Pa, 31.59 C
9:57 AM,38.96, 100858.00 Pa, 31.59 C
9:57 AM,39.12, 100856.00 Pa, 31.59 C
9:57 AM,38.87, 100859.00 Pa, 31.60 C
9:57 AM,39.04, 100857.00 Pa, 31.60 C
9:57 AM,39.04, 100857.00 Pa, 31.59 C
9:57 AM,38.96, 100858.00 Pa, 31.60 C
9:57 AM,38.96, 100858.00 Pa, 31.59 C
9:57 AM,38.96, 100858.00 Pa, 31.59 C
9:57 AM,39.29, 100854.00 Pa, 31.59 C
9:57 AM,38.96, 100858.00 Pa, 31.59 C
9:57 AM,38.87, 100859.00 Pa, 31.60 C
9:57 AM,39.04, 100857.00 Pa, 31.59 C
9:57 AM,38.87, 100859.00 Pa, 31.60 C
9:57 AM,38.96, 100858.00 Pa, 31.59 C
9:57 AM,39.04, 100857.00 Pa, 31.59 C
9:57 AM,39.04, 100857.00 Pa, 31.59 C
9:57 AM,39.04, 100857.00 Pa, 31.59 C
9:57 AM,39.21, 100855.00 Pa, 31.59 C
9:57 AM,39.12, 100856.00 Pa, 31.59 C
9:57 AM,38.96, 100858.00 Pa, 31.59 C
9:57 AM,39.04, 100857.00 Pa, 31.59 C
9:57 AM,39.04, 100857.00 Pa, 31.59 C
9:57 AM,39.12, 100856.00 Pa, 31.59 C
9:57 AM,39.04, 100857.00 Pa, 31.59 C
9:57 AM,38.7, 100861.00 Pa, 31.59 C
9:57 AM,39.04, 100857.00 Pa, 31.60 C
9:57 AM,39.21, 100855.00 Pa, 31.59 C
9:57 AM,39.12, 100856.00 Pa, 31.60 C
9:57 AM,39.12, 100856.00 Pa, 31.59 C
9:57 AM,39.12, 100856.00 Pa, 31.59 C
9:57 AM,38.96, 100858.00 Pa, 31.59 C
9:57 AM,38.96, 100858.00 Pa, 31.59 C
9:57 AM,39.12, 100856.00 Pa, 31.59 C
9:57 AM,39.12, 100856.00 Pa, 31.59 C
9:57 AM,38.96, 100858.00 Pa, 31.60 C
9:57 AM,38.87, 100859.00 Pa, 31.59 C
9:57 AM,39.12, 100856.00 Pa, 31.59 C
9:57 AM,39.04, 100857.00 Pa, 31.59 C
9:57 AM,39.04, 100857.00 Pa, 31.60 C
9:57 AM,39.12, 100856.00 Pa, 31.59 C
9:57 AM,39.12, 100856.00 Pa, 31.60 C
9:57 AM,38.96, 100858.00 Pa, 31.60 C
9:57 AM,39.12, 100856.00 Pa, 31.60 C
9:57 AM,38.87, 100859.00 Pa, 31.60 C
9:57 AM,39.21, 100855.00 Pa, 31.60 C
9:57 AM,39.12, 100856.00 Pa, 31.60 C
9:57 AM,39.04, 100857.00 Pa, 31.60 C
9:57 AM,38.79, 100860.00 Pa, 31.59 C
9:57 AM,39.12, 100856.00 Pa, 31.58 C
9:57 AM,38.79, 100860.00 Pa, 31.59 C
9:58 AM,38.79, 100860.00 Pa, 31.59 C
9:58 AM,38.79, 100860.00 Pa, 31.60 C
9:58 AM,39.04, 100857.00 Pa, 31.59 C
9:58 AM,38.7, 100861.00 Pa, 31.60 C
9:58 AM,38.87, 100859.00 Pa, 31.59 C
9:58 AM,38.79, 100860.00 Pa, 31.59 C
9:58 AM,39.12, 100856.00 Pa, 31.58 C
9:58 AM,38.96, 100858.00 Pa, 31.58 C
9:58 AM,38.79, 100860.00 Pa, 31.59 C
9:58 AM,38.96, 100858.00 Pa, 31.58 C
9:58 AM,38.96, 100858.00 Pa, 31.58 C
9:58 AM,39.04, 100857.00 Pa, 31.58 C
9:58 AM,38.7, 100861.00 Pa, 31.59 C
9:58 AM,38.62, 100862.00 Pa, 31.59 C
9:58 AM,38.79, 100860.00 Pa, 31.59 C
9:58 AM,38.87, 100859.00 Pa, 31.59 C
9:58 AM,39.12, 100856.00 Pa, 31.58 C
9:58 AM,38.96, 100858.00 Pa, 31.59 C
9:58 AM,39.04, 100857.00 Pa, 31.59 C
9:58 AM,38.7, 100861.00 Pa, 31.59 C
9:58 AM,39.04, 100857.00 Pa, 31.58 C
9:58 AM,38.79, 100860.00 Pa, 31.59 C
9:58 AM,39.12, 100856.00 Pa, 31.59 C
9:58 AM,38.79, 100860.00 Pa, 31.59 C
9:58 AM,38.7, 100861.00 Pa, 31.59 C
9:58 AM,38.87, 100859.00 Pa, 31.59 C
9:58 AM,38.79, 100860.00 Pa, 31.59 C
9:58 AM,38.96, 100858.00 Pa, 31.60 C
9:58 AM,39.04, 100857.00 Pa, 31.58 C
9:58 AM,38.7, 100861.00 Pa, 31.59 C
9:58 AM,38.87, 100859.00 Pa, 31.59 C
9:58 AM,38.87, 100859.00 Pa, 31.59 C
9:58 AM,38.79, 100860.00 Pa, 31.59 C
9:58 AM,38.96, 100858.00 Pa, 31.58 C
9:58 AM,38.96, 100858.00 Pa, 31.59 C
9:58 AM,38.96, 100858.00 Pa, 31.60 C
9:58 AM,38.87, 100859.00 Pa, 31.59 C
9:58 AM,38.7, 100861.00 Pa, 31.59 C
9:58 AM,38.87, 100859.00 Pa, 31.59 C
9:58 AM,38.96, 100858.00 Pa, 31.59 C
9:58 AM,39.04, 100857.00 Pa, 31.59 C
9:58 AM,38.96, 100858.00 Pa, 31.59 C
9:58 AM,38.96, 100858.00 Pa, 31.60 C
9:58 AM,38.7, 100861.00 Pa, 31.59 C
9:58 AM,38.79, 100860.00 Pa, 31.59 C
9:58 AM,38.96, 100858.00 Pa, 31.59 C
9:58 AM,38.96, 100858.00 Pa, 31.60 C
9:58 AM,38.87, 100859.00 Pa, 31.59 C
9:58 AM,38.45, 100864.00 Pa, 31.59 C
9:58 AM,38.96, 100858.00 Pa, 31.59 C
9:58 AM,38.7, 100861.00 Pa, 31.59 C
9:58 AM,39.04, 100857.00 Pa, 31.59 C
9:58 AM,38.87, 100859.00 Pa, 31.59 C
9:58 AM,38.96, 100858.00 Pa, 31.59 C
9:58 AM,38.79, 100860.00 Pa, 31.59 C
9:58 AM,38.87, 100859.00 Pa, 31.60 C
9:58 AM,38.79, 100860.00 Pa, 31.59 C
9:58 AM,38.7, 100861.00 Pa, 31.60 C
9:58 AM,38.79, 100860.00 Pa, 31.59 C
9:58 AM,39.04, 100857.00 Pa, 31.59 C
9:59 AM,39.04, 100857.00 Pa, 31.60 C
9:59 AM,39.12, 100856.00 Pa, 31.59 C
9:59 AM,38.96, 100858.00 Pa, 31.60 C
9:59 AM,38.96, 100858.00 Pa, 31.59 C
9:59 AM,38.96, 100858.00 Pa, 31.59 C
9:59 AM,39.04, 100857.00 Pa, 31.60 C
9:59 AM,38.7, 100861.00 Pa, 31.60 C
9:59 AM,38.79, 100860.00 Pa, 31.60 C
9:59 AM,38.79, 100860.00 Pa, 31.60 C
9:59 AM,39.04, 100857.00 Pa, 31.59 C
9:59 AM,38.7, 100861.00 Pa, 31.59 C
9:59 AM,38.87, 100859.00 Pa, 31.59 C
9:59 AM,39.04, 100857.00 Pa, 31.58 C
9:59 AM,38.96, 100858.00 Pa, 31.59 C
9:59 AM,38.87, 100859.00 Pa, 31.59 C
9:59 AM,38.7, 100861.00 Pa, 31.59 C
9:59 AM,38.87, 100859.00 Pa, 31.59 C
9:59 AM,39.12, 100856.00 Pa, 31.58 C
9:59 AM,39.04, 100857.00 Pa, 31.59 C
9:59 AM,38.87, 100859.00 Pa, 31.59 C
9:59 AM,38.87, 100859.00 Pa, 31.59 C
9:59 AM,38.87, 100859.00 Pa, 31.59 C
9:59 AM,38.79, 100860.00 Pa, 31.59 C
9:59 AM,38.87, 100859.00 Pa, 31.59 C
9:59 AM,38.7, 100861.00 Pa, 31.59 C
9:59 AM,38.96, 100858.00 Pa, 31.58 C
9:59 AM,38.96, 100858.00 Pa, 31.59 C
9:59 AM,38.79, 100860.00 Pa, 31.59 C
9:59 AM,38.96, 100858.00 Pa, 31.59 C
9:59 AM,38.96, 100858.00 Pa, 31.59 C
9:59 AM,38.96, 100858.00 Pa, 31.59 C
9:59 AM,38.96, 100858.00 Pa, 31.58 C
9:59 AM,38.96, 100858.00 Pa, 31.59 C
9:59 AM,38.79, 100860.00 Pa, 31.59 C
9:59 AM,38.96, 100858.00 Pa, 31.59 C
9:59 AM,39.21, 100855.00 Pa, 31.58 C
9:59 AM,39.04, 100857.00 Pa, 31.59 C
9:59 AM,38.96, 100858.00 Pa, 31.58 C
9:59 AM,38.87, 100859.00 Pa, 31.58 C
9:59 AM,38.7, 100861.00 Pa, 31.59 C
9:59 AM,39.21, 100855.00 Pa, 31.58 C
9:59 AM,38.7, 100861.00 Pa, 31.59 C
9:59 AM,38.87, 100859.00 Pa, 31.59 C
9:59 AM,38.96, 100858.00 Pa, 31.58 C
9:59 AM,38.45, 100864.00 Pa, 31.59 C
9:59 AM,38.62, 100862.00 Pa, 31.59 C
9:59 AM,38.79, 100860.00 Pa, 31.59 C
9:59 AM,39.12, 100856.00 Pa, 31.58 C
9:59 AM,39.04, 100857.00 Pa, 31.58 C
9:59 AM,38.79, 100860.00 Pa, 31.59 C
9:59 AM,38.96, 100858.00 Pa, 31.59 C
9:59 AM,38.87, 100859.00 Pa, 31.59 C
9:59 AM,38.79, 100860.00 Pa, 31.59 C
9:59 AM,39.12, 100856.00 Pa, 31.58 C
9:59 AM,38.79, 100860.00 Pa, 31.59 C
9:59 AM,38.62, 100862.00 Pa, 31.59 C
9:59 AM,38.7, 100861.00 Pa, 31.59 C
9:59 AM,38.87, 100859.00 Pa, 31.58 C
9:59 AM,39.04, 100857.00 Pa, 31.58 C
9:59 AM,39.04, 100857.00 Pa, 31.58 C
10:00 AM,38.87, 100859.00 Pa, 31.59 C
10:00 AM,38.62, 100862.00 Pa, 31.59 C
10:00 AM,38.79, 100860.00 Pa, 31.59 C
10:00 AM,38.7, 100861.00 Pa, 31.59 C
10:00 AM,38.79, 100860.00 Pa, 31.59 C
10:00 AM,38.79, 100860.00 Pa, 31.59 C
10:00 AM,38.45, 100864.00 Pa, 31.59 C
10:00 AM,38.62, 100862.00 Pa, 31.59 C
10:00 AM,38.7, 100861.00 Pa, 31.59 C
10:00 AM,38.7, 100861.00 Pa, 31.59 C
10:00 AM,38.45, 100864.00 Pa, 31.59 C
10:00 AM,38.62, 100862.00 Pa, 31.59 C
10:00 AM,38.7, 100861.00 Pa, 31.59 C
10:00 AM,38.96, 100858.00 Pa, 31.59 C
10:00 AM,39.04, 100857.00 Pa, 31.58 C
10:00 AM,38.79, 100860.00 Pa, 31.59 C
10:00 AM,38.79, 100860.00 Pa, 31.59 C
10:00 AM,38.62, 100862.00 Pa, 31.59 C
10:00 AM,38.62, 100862.00 Pa, 31.59 C
10:00 AM,38.45, 100864.00 Pa, 31.59 C
10:00 AM,38.7, 100861.00 Pa, 31.59 C
10:00 AM,38.87, 100859.00 Pa, 31.59 C
10:00 AM,38.7, 100861.00 Pa, 31.59 C
10:00 AM,38.62, 100862.00 Pa, 31.59 C
10:00 AM,38.7, 100861.00 Pa, 31.59 C
10:00 AM,38.7, 100861.00 Pa, 31.59 C
10:00 AM,38.87, 100859.00 Pa, 31.59 C
10:00 AM,38.7, 100861.00 Pa, 31.59 C
10:00 AM,38.79, 100860.00 Pa, 31.59 C
10:00 AM,38.62, 100862.00 Pa, 31.59 C
10:00 AM,38.45, 100864.00 Pa, 31.59 C
10:00 AM,38.96, 100858.00 Pa, 31.59 C
10:00 AM,38.79, 100860.00 Pa, 31.59 C
10:00 AM,38.87, 100859.00 Pa, 31.59 C
10:00 AM,38.87, 100859.00 Pa, 31.59 C
10:00 AM,38.87, 100859.00 Pa, 31.59 C
10:00 AM,38.7, 100861.00 Pa, 31.59 C
10:00 AM,38.62, 100862.00 Pa, 31.59 C
10:00 AM,38.7, 100861.00 Pa, 31.59 C
10:00 AM,39.21, 100855.00 Pa, 31.58 C
10:00 AM,38.7, 100861.00 Pa, 31.59 C
10:00 AM,38.62, 100862.00 Pa, 31.59 C
10:00 AM,38.62, 100862.00 Pa, 31.59 C
10:00 AM,38.87, 100859.00 Pa, 31.59 C
10:00 AM,38.79, 100860.00 Pa, 31.59 C
10:00 AM,38.62, 100862.00 Pa, 31.59 C
10:00 AM,38.7, 100861.00 Pa, 31.59 C
10:00 AM,38.62, 100862.00 Pa, 31.60 C
10:00 AM,38.7, 100861.00 Pa, 31.59 C
10:00 AM,38.96, 100858.00 Pa, 31.60 C
10:00 AM,38.79, 100860.00 Pa, 31.59 C
10:00 AM,39.04, 100857.00 Pa, 31.59 C
10:00 AM,38.87, 100859.00 Pa, 31.59 C
10:00 AM,38.87, 100859.00 Pa, 31.59 C
10:00 AM,38.79, 100860.00 Pa, 31.59 C
10:00 AM,38.87, 100859.00 Pa, 31.59 C
10:00 AM,38.79, 100860.00 Pa, 31.59 C
10:00 AM,38.79, 100860.00 Pa, 31.59 C
10:00 AM,38.79, 100860.00 Pa, 31.59 C
10:00 AM,38.7, 100861.00 Pa, 31.59 C
10:01 AM,38.87, 100859.00 Pa, 31.59 C
10:01 AM,38.7, 100861.00 Pa, 31.59 C
10:01 AM,38.53, 100863.00 Pa, 31.59 C
10:01 AM,38.7, 100861.00 Pa, 31.60 C
10:01 AM,38.7, 100861.00 Pa, 31.59 C
10:01 AM,38.79, 100860.00 Pa, 31.59 C
10:01 AM,38.87, 100859.00 Pa, 31.59 C
10:01 AM,38.7, 100861.00 Pa, 31.59 C
10:01 AM,39.04, 100857.00 Pa, 31.58 C
10:01 AM,38.7, 100861.00 Pa, 31.59 C
10:01 AM,38.7, 100861.00 Pa, 31.59 C
10:01 AM,38.79, 100860.00 Pa, 31.59 C
10:01 AM,38.79, 100860.00 Pa, 31.59 C
10:01 AM,38.7, 100861.00 Pa, 31.59 C
10:01 AM,39.12, 100856.00 Pa, 31.58 C
10:01 AM,39.04, 100857.00 Pa, 31.58 C
10:01 AM,39.04, 100857.00 Pa, 31.58 C
10:01 AM,38.96, 100858.00 Pa, 31.60 C
10:01 AM,38.7, 100861.00 Pa, 31.60 C
10:01 AM,38.79, 100860.00 Pa, 31.59 C
10:01 AM,38.79, 100860.00 Pa, 31.59 C
10:01 AM,38.79, 100860.00 Pa, 31.59 C
10:01 AM,38.62, 100862.00 Pa, 31.59 C
10:01 AM,38.79, 100860.00 Pa, 31.59 C
10:01 AM,38.87, 100859.00 Pa, 31.59 C
10:01 AM,39.04, 100857.00 Pa, 31.58 C
10:01 AM,38.87, 100859.00 Pa, 31.59 C
10:01 AM,38.96, 100858.00 Pa, 31.59 C
10:01 AM,38.96, 100858.00 Pa, 31.59 C
10:01 AM,38.7, 100861.00 Pa, 31.59 C
10:01 AM,38.79, 100860.00 Pa, 31.59 C
10:01 AM,38.87, 100859.00 Pa, 31.59 C
10:01 AM,38.79, 100860.00 Pa, 31.59 C
10:01 AM,38.79, 100860.00 Pa, 31.60 C
10:01 AM,38.96, 100858.00 Pa, 31.59 C
10:01 AM,38.87, 100859.00 Pa, 31.59 C
10:01 AM,38.7, 100861.00 Pa, 31.59 C
10:01 AM,38.79, 100860.00 Pa, 31.59 C
10:01 AM,38.7, 100861.00 Pa, 31.60 C
10:01 AM,38.87, 100859.00 Pa, 31.59 C
10:01 AM,38.79, 100860.00 Pa, 31.59 C
10:01 AM,39.12, 100856.00 Pa, 31.58 C
10:01 AM,38.87, 100859.00 Pa, 31.59 C
10:01 AM,38.96, 100858.00 Pa, 31.59 C
10:01 AM,38.79, 100860.00 Pa, 31.59 C
10:01 AM,38.87, 100859.00 Pa, 31.59 C
10:01 AM,38.79, 100860.00 Pa, 31.59 C
10:01 AM,38.79, 100860.00 Pa, 31.59 C
10:01 AM,38.96, 100858.00 Pa, 31.60 C
10:01 AM,39.12, 100856.00 Pa, 31.58 C
10:01 AM,38.7, 100861.00 Pa, 31.59 C
10:01 AM,38.79, 100860.00 Pa, 31.59 C
10:01 AM,38.87, 100859.00 Pa, 31.60 C
10:01 AM,38.79, 100860.00 Pa, 31.59 C
10:01 AM,38.96, 100858.00 Pa, 31.59 C
10:01 AM,38.96, 100858.00 Pa, 31.59 C
10:01 AM,38.87, 100859.00 Pa, 31.59 C
10:01 AM,38.7, 100861.00 Pa, 31.60 C
10:01 AM,38.79, 100860.00 Pa, 31.59 C
